,game,away,home,away-score,home-score,date,attendance,winner
2798,401075769,BOS,BAL,13.0,2.0,2019-06-14,"19,383",BOS
2799,401075761,LAA,TB,4.0,9.0,2019-06-14,"21,598",TB
2801,401075754,NYY,CHW,4.0,5.0,2019-06-14,"25,311",CHW
2804,401075782,NYY,CHW,8.0,4.0,2019-06-15,"36,074",NYY
2805,401075786,TOR,HOU,2.0,7.0,2019-06-15,"38,012",HOU
2806,401075787,BOS,BAL,7.0,2.0,2019-06-15,"30,050",BOS
2807,401075776,LAA,TB,5.0,3.0,2019-06-15,"22,320",LAA
2808,401075768,TOR,HOU,2.0,15.0,2019-06-15,"34,719",HOU
2809,401075766,NYY,CHW,2.0,10.0,2019-06-15,"31,438",CHW
2816,401075798,TOR,HOU,12.0,0.0,2019-06-16,"42,174",TOR
2817,401075796,NYY,CHW,10.0,3.0,2019-06-16,"37,277",NYY
2818,401075799,BOS,BAL,8.0,6.0,2019-06-16,"27,964",BOS
2819,401075791,LAA,TB,5.0,6.0,2019-06-16,"20,508",TB
2824,401075806,LAA,TOR,10.0,5.0,2019-06-17,"16,486",LAA
2825,401075812,TB,NYY,0.0,3.0,2019-06-17,"39,042",NYY
2828,401075815,BOS,MIN,2.0,0.0,2019-06-18,"27,970",BOS
2829,401075816,BAL,OAK,2.0,3.0,2019-06-18,"12,345",OAK
2830,401075818,LAA,TOR,3.0,1.0,2019-06-18,"17,259",LAA
2833,401075826,TB,NYY,3.0,6.0,2019-06-18,"40,479",NYY
2836,401075830,BOS,MIN,3.0,4.0,2019-06-19,"25,741",MIN
2837,401075831,BAL,OAK,2.0,16.0,2019-06-19,"14,310",OAK
2838,401075841,TB,NYY,1.0,12.0,2019-06-19,"41,144",NYY
2839,401075843,BAL,OAK,3.0,8.0,2019-06-19,"15,341",OAK
2844,401075833,LAA,TOR,11.0,6.0,2019-06-19,"16,225",LAA
2846,401075848,LAA,TOR,5.0,7.0,2019-06-20,"24,291",TOR
2847,401075852,HOU,NYY,6.0,10.0,2019-06-20,"41,030",NYY
2848,401075847,BOS,MIN,9.0,4.0,2019-06-20,"31,835",BOS
2852,401075866,HOU,NYY,1.0,4.0,2019-06-21,"41,166",NYY
2853,401075858,TB,OAK,4.0,5.0,2019-06-21,"12,351",OAK
2854,401075859,BAL,SEA,2.0,5.0,2019-06-21,"15,217",SEA
2858,401075870,TOR,BOS,5.0,7.0,2019-06-21,"36,911",BOS
2860,401075874,BAL,SEA,9.0,10.0,2019-06-22,"23,293",SEA
2861,401075885,TOR,BOS,8.0,7.0,2019-06-22,"36,712",TOR
2862,401075888,TB,OAK,2.0,4.0,2019-06-22,"26,623",OAK
2863,401075889,BAL,SEA,8.0,4.0,2019-06-22,"27,484",BAL
2864,401075881,HOU,NYY,5.0,7.0,2019-06-22,"46,034",NYY
2869,401075873,TB,OAK,5.0,3.0,2019-06-22,"16,126",TB
2872,401075903,TB,OAK,8.0,2.0,2019-06-23,"17,006",TB
2873,401075896,HOU,NYY,9.0,4.0,2019-06-23,"46,769",HOU
2874,401075900,TOR,BOS,6.0,1.0,2019-06-23,"36,495",TOR
2875,401075904,BAL,SEA,3.0,13.0,2019-06-23,"22,837",SEA
2880,401075906,CHW,BOS,5.0,6.0,2019-06-24,"36,117",BOS
2882,401075910,TOR,NYY,8.0,10.0,2019-06-24,"37,204",NYY
2884,401075913,CHW,BOS,3.0,6.0,2019-06-25,"34,740",BOS
2885,401075924,SD,BAL,8.0,3.0,2019-06-25,"21,644",SD
2886,401075922,TOR,NYY,3.0,4.0,2019-06-25,"40,119",NYY
2890,401075926,TB,MIN,4.0,9.0,2019-06-26,"31,963",MIN
2891,401075928,CHW,BOS,8.0,7.0,2019-06-26,"36,823",CHW
2892,401075938,SD,BAL,10.0,5.0,2019-06-26,"13,408",SD
2893,401075937,TOR,NYY,7.0,8.0,2019-06-26,"40,578",NYY
2898,401075941,TB,MIN,4.0,6.0,2019-06-27,"31,650",MIN
2900,401075948,TB,MIN,5.0,2.0,2019-06-27,"31,317",TB
2902,401075961,CLE,BAL,0.0,13.0,2019-06-28,"21,248",BAL
2904,401075953,KC,TOR,2.0,6.0,2019-06-28,"18,399",TOR
2905,401075959,TEX,TB,5.0,0.0,2019-06-28,"13,955",TEX
2908,401075978,CLE,BAL,0.0,13.0,2019-06-29,"26,998",BAL
2909,401075971,NYY,BOS,17.0,13.0,2019-06-29,"59,659",NYY
2910,401075976,TEX,TB,2.0,5.0,2019-06-29,"16,655",TB
2913,401075968,KC,TOR,5.0,7.0,2019-06-29,"24,906",TOR
2916,401075990,TEX,TB,2.0,6.0,2019-06-30,"11,234",TB
2917,401075983,KC,TOR,7.0,6.0,2019-06-30,"21,727",KC
2918,401075992,CLE,BAL,2.0,0.0,2019-06-30,"20,048",CLE
2919,401075985,NYY,BOS,12.0,8.0,2019-06-30,"59,059",NYY
2924,401075998,KC,TOR,4.0,11.0,2019-07-01,"29,339",TOR
2925,401075997,BAL,TB,3.0,6.0,2019-07-01,"20,441",TB
2928,401076009,NYY,NYM,2.0,4.0,2019-07-02,"42,150",NYM
2929,401076004,BAL,TB,3.0,6.0,2019-07-02,"20,925",TB
2930,401076005,BOS,TOR,10.0,6.0,2019-07-02,"18,415",BOS
2934,401076019,BAL,TB,9.0,6.0,2019-07-03,"21,545",BAL
2935,401076024,NYY,NYM,5.0,1.0,2019-07-03,"43,323",NYY
2937,401076020,BOS,TOR,3.0,6.0,2019-07-03,"16,883",TOR
2940,401076033,BOS,TOR,8.0,7.0,2019-07-04,"22,217",BOS
2942,401076037,NYY,TB,8.0,4.0,2019-07-04,"21,974",NYY
2944,401076046,BOS,DET,9.0,6.0,2019-07-05,"27,181",BOS
2945,401076049,NYY,TB,8.0,4.0,2019-07-05,"22,182",NYY
2948,401076045,BAL,TOR,4.0,1.0,2019-07-05,"20,530",BAL
2950,401076064,NYY,TB,3.0,4.0,2019-07-06,"21,477",TB
2951,401076059,BOS,DET,10.0,6.0,2019-07-06,"28,114",BOS
2952,401076058,BAL,TOR,8.0,1.0,2019-07-06,"22,405",BAL
2956,401076073,BAL,TOR,1.0,6.0,2019-07-07,"22,487",TOR
2957,401076078,NYY,TB,1.0,2.0,2019-07-07,"20,091",TB
2958,401076074,BOS,DET,6.0,3.0,2019-07-07,"23,187",BOS
2962,401076093,LAD,BOS,1.0,8.0,2019-07-12,"36,579",BOS
2963,401076098,TOR,NYY,0.0,4.0,2019-07-12,"47,162",NYY
2964,401076100,TB,BAL,16.0,4.0,2019-07-12,"22,422",TB
2968,401076117,TB,BAL,12.0,4.0,2019-07-13,"24,810",TB
2969,401076108,LAD,BOS,11.0,2.0,2019-07-13,"36,607",LAD
2971,401130557,TB,BAL,1.0,2.0,2019-07-13,"22,596",BAL
2972,401076113,TOR,NYY,2.0,1.0,2019-07-13,"43,472",TOR
2976,401076123,LAD,BOS,7.0,4.0,2019-07-14,"36,700",LAD
2977,401076129,TB,BAL,4.0,1.0,2019-07-14,"14,082",TB
2978,401076128,TOR,NYY,2.0,4.0,2019-07-14,"42,303",NYY
2982,401076140,TB,NYY,5.0,4.0,2019-07-15,"43,173",TB
2984,401076141,TOR,BOS,8.0,10.0,2019-07-15,"35,616",BOS
2986,401076151,TB,NYY,3.0,8.0,2019-07-16,"40,401",NYY
2987,401076154,WSH,BAL,8.0,1.0,2019-07-16,"23,362",WSH
2989,401076152,TOR,BOS,10.0,4.0,2019-07-16,"36,341",TOR
2992,401076172,WSH,BAL,2.0,9.0,2019-07-17,"20,786",BAL
2993,401076167,TOR,BOS,4.0,5.0,2019-07-17,"34,853",BOS
2996,401076180,TOR,BOS,0.0,5.0,2019-07-18,"35,357",BOS
2997,401152093,TB,NYY,2.0,6.0,2019-07-18,,NYY
3000,401076195,BOS,BAL,2.0,11.0,2019-07-19,"18,243",BAL
3001,401076179,TB,NYY,1.0,5.0,2019-07-19,"40,504",NYY
3002,401076187,COL,NYY,2.0,8.0,2019-07-19,"44,316",NYY
3004,401076186,CHW,TB,9.0,2.0,2019-07-19,"16,971",CHW
3005,401076194,TOR,DET,12.0,1.0,2019-07-19,"26,498",TOR
3010,401076212,BOS,BAL,17.0,6.0,2019-07-20,"21,339",BOS
3011,401076210,TOR,DET,7.0,5.0,2019-07-20,"28,784",TOR
3012,401076201,CHW,TB,2.0,1.0,2019-07-20,"16,338",CHW
3013,401076202,COL,NYY,5.0,11.0,2019-07-20,"41,499",NYY
3018,401076224,TOR,DET,3.0,4.0,2019-07-21,"22,562",DET
3019,401076225,BOS,BAL,0.0,5.0,2019-07-21,"18,173",BAL
3020,401076216,CHW,TB,2.0,4.0,2019-07-21,"14,987",TB
3022,401076217,COL,NYY,8.0,4.0,2019-07-21,"41,841",COL
3026,401076232,BOS,TB,9.0,4.0,2019-07-22,"10,966",BOS
3027,401076235,CLE,TOR,7.0,3.0,2019-07-22,"22,295",CLE
3030,401076231,BAL,ARI,3.0,6.0,2019-07-23,"19,192",ARI
3031,401076240,NYY,MIN,6.0,8.0,2019-07-23,"34,627",MIN
3032,401076244,BOS,TB,5.0,4.0,2019-07-23,"15,876",BOS
3034,401076247,CLE,TOR,1.0,2.0,2019-07-23,"22,186",TOR
3038,401076262,CLE,TOR,4.0,0.0,2019-07-24,"25,385",CLE
3039,401076258,BAL,ARI,2.0,5.0,2019-07-24,"20,452",ARI
3040,401076243,BAL,ARI,7.0,2.0,2019-07-24,"20,253",BAL
3041,401076255,NYY,MIN,14.0,12.0,2019-07-24,"32,470",NYY
3044,401076259,BOS,TB,2.0,3.0,2019-07-24,"24,161",TB
3048,401076276,NYY,BOS,3.0,19.0,2019-07-25,"37,591",BOS
3049,401076271,NYY,MIN,10.0,7.0,2019-07-25,"40,127",NYY
3052,401076272,BAL,LAA,10.0,8.0,2019-07-26,"36,214",BAL
3053,401076290,TB,TOR,3.0,1.0,2019-07-26,"22,767",TB
3054,401076287,NYY,BOS,5.0,10.0,2019-07-26,"37,095",BOS
3058,401076302,NYY,BOS,5.0,9.0,2019-07-27,"36,862",BOS
3059,401076281,BAL,LAA,9.0,3.0,2019-07-27,"38,852",BAL
3060,401076305,TB,TOR,9.0,10.0,2019-07-27,"28,204",TOR
3064,401076296,BAL,LAA,8.0,7.0,2019-07-28,"42,289",BAL
3065,401076320,TB,TOR,10.0,9.0,2019-07-28,"24,542",TB
3066,401076311,BAL,LAA,4.0,5.0,2019-07-28,"35,447",LAA
3067,401076317,NYY,BOS,9.0,6.0,2019-07-28,"37,429",NYY
3072,401076335,BAL,SD,8.0,5.0,2019-07-30,"30,286",BAL
3073,401076341,TB,BOS,6.0,5.0,2019-07-30,"36,412",TB
3074,401076333,ARI,NYY,4.0,2.0,2019-07-30,"47,281",ARI
3076,401076329,TOR,KC,7.0,3.0,2019-07-30,"18,306",TOR
3078,401076327,BAL,SD,1.0,8.0,2019-07-30,"34,290",SD
3082,401076342,TOR,KC,9.0,2.0,2019-07-31,"18,379",TOR
3083,401076355,TB,BOS,8.0,5.0,2019-07-31,"33,046",TB
3084,401076348,ARI,NYY,5.0,7.0,2019-07-31,"43,979",NYY
3086,401076356,TOR,KC,4.0,1.0,2019-07-31,"14,480",TOR
3090,401076366,TB,BOS,9.0,4.0,2019-08-01,"37,225",TB
3091,401076370,TOR,BAL,11.0,2.0,2019-08-01,"9,716",TOR
3094,401076381,TOR,BAL,5.0,2.0,2019-08-02,"16,331",TOR
3095,401076373,BOS,NYY,2.0,4.0,2019-08-02,"46,932",NYY
3098,401076397,TOR,BAL,4.0,6.0,2019-08-03,"12,951",BAL
3099,401076386,BOS,NYY,2.0,9.0,2019-08-03,"46,625",NYY
3100,401076390,MIA,TB,6.0,8.0,2019-08-03,"14,092",TB
3102,401136073,BOS,NYY,4.0,6.0,2019-08-03,"48,101",NYY
3106,401076409,TOR,BAL,5.0,6.0,2019-08-04,"18,837",BAL
3107,401076403,MIA,TB,2.0,7.0,2019-08-04,"14,819",TB
3110,401076416,KC,BOS,5.0,7.0,2019-08-05,"33,636",BOS
3111,401076401,BOS,NYY,4.0,7.0,2019-08-05,"47,267",NYY
3112,401076425,NYY,BAL,9.0,6.0,2019-08-05,"20,151",NYY
3114,401076422,TOR,TB,2.0,0.0,2019-08-05,"11,948",TOR
3118,401076439,NYY,BAL,9.0,4.0,2019-08-06,"17,201",NYY
3120,401076430,KC,BOS,6.0,2.0,2019-08-06,"36,360",KC
3121,401076436,TOR,TB,6.0,7.0,2019-08-06,"9,434",TB
3124,401076456,NYY,BAL,14.0,2.0,2019-08-07,"16,299",NYY
3125,401076445,KC,BOS,4.0,5.0,2019-08-07,"41,578",BOS
3126,401076452,TOR,TB,4.0,3.0,2019-08-07,"10,299",TOR
3130,401076457,LAA,BOS,0.0,3.0,2019-08-08,"34,744",BOS
3132,401076460,NYY,TOR,12.0,6.0,2019-08-08,"34,108",NYY
3134,401076465,LAA,BOS,4.0,16.0,2019-08-09,"36,650",BOS
3135,401076469,NYY,TOR,2.0,8.0,2019-08-09,"25,782",TOR
3136,401076475,HOU,BAL,3.0,2.0,2019-08-09,"19,407",HOU
3140,401076479,TB,SEA,5.0,3.0,2019-08-10,"26,774",TB
3141,401076485,NYY,TOR,4.0,5.0,2019-08-10,"33,903",TOR
3142,401076480,LAA,BOS,12.0,4.0,2019-08-10,"36,390",LAA
3144,401076492,HOU,BAL,23.0,2.0,2019-08-10,"21,903",HOU
3148,401076505,HOU,BAL,7.0,8.0,2019-08-11,"17,979",BAL
3149,401076495,LAA,BOS,5.0,4.0,2019-08-11,"36,709",LAA
3150,401076494,TB,SEA,5.0,4.0,2019-08-11,"33,895",TB
3151,401076499,NYY,TOR,1.0,0.0,2019-08-11,"27,790",NYY
3152,401076509,TB,SEA,1.0,0.0,2019-08-11,"24,219",TB
3158,401076511,BOS,CLE,5.0,6.0,2019-08-12,"24,770",CLE
3159,401076516,TEX,TOR,4.0,19.0,2019-08-12,"16,492",TOR
3160,401076510,BAL,NYY,8.0,11.0,2019-08-12,"40,354",NYY
3161,401132778,BAL,NYY,5.0,8.0,2019-08-12,"42,843",NYY
3166,401076519,BOS,CLE,7.0,6.0,2019-08-13,"26,662",BOS
3167,401076528,TEX,TOR,0.0,3.0,2019-08-13,"22,958",TOR
3168,401076515,TB,SD,10.0,4.0,2019-08-13,"21,301",TB
3171,401076518,BAL,NYY,3.0,8.0,2019-08-13,"41,284",NYY
3174,401076527,TB,SD,7.0,5.0,2019-08-14,"25,261",TB
3175,401076542,TB,SD,2.0,7.0,2019-08-14,"22,886",SD
3176,401076534,BOS,CLE,5.0,1.0,2019-08-14,"29,535",BOS
3177,401076533,BAL,NYY,5.0,6.0,2019-08-14,"43,909",NYY
3178,401076543,TEX,TOR,7.0,3.0,2019-08-14,"34,666",TEX
3184,401076549,CLE,NYY,19.0,5.0,2019-08-15,"44,654",CLE
3186,401076561,DET,TB,2.0,0.0,2019-08-16,"13,717",DET
3187,401076558,BAL,BOS,1.0,9.0,2019-08-16,"37,213",BOS
3188,401076565,SEA,TOR,3.0,7.0,2019-08-16,"20,844",TOR
3189,401076560,CLE,NYY,2.0,3.0,2019-08-16,"45,015",NYY
3194,401076573,BAL,BOS,0.0,4.0,2019-08-17,"36,744",BOS
3195,401076576,DET,TB,0.0,1.0,2019-08-17,"17,228",TB
3196,401076581,SEA,TOR,4.0,3.0,2019-08-17,"22,073",SEA
3197,401076575,CLE,NYY,5.0,6.0,2019-08-17,"47,347",NYY
3202,401076591,DET,TB,4.0,5.0,2019-08-18,"16,634",TB
3203,401076595,SEA,TOR,7.0,0.0,2019-08-18,"23,604",SEA
3204,401076590,CLE,NYY,8.0,4.0,2019-08-18,"45,682",CLE
3205,401076588,BAL,BOS,7.0,13.0,2019-08-18,"36,350",BOS
3210,401076607,SEA,TB,9.0,3.0,2019-08-19,"9,152",SEA
3211,401076608,KC,BAL,5.0,4.0,2019-08-19,"11,659",KC
3214,401076621,KC,BAL,1.0,4.0,2019-08-20,"11,826",BAL
3215,401076618,SEA,TB,7.0,4.0,2019-08-20,"7,455",SEA
3216,401076617,PHI,BOS,3.0,2.0,2019-08-20,"37,712",PHI
3220,401076632,PHI,BOS,5.0,2.0,2019-08-21,"37,077",PHI
3221,401076626,NYY,OAK,2.0,6.0,2019-08-21,"21,471",OAK
3222,401076620,TOR,LAD,3.0,16.0,2019-08-21,"52,030",LAD
3223,401076633,SEA,TB,6.0,7.0,2019-08-21,"7,827",TB
3227,401076638,KC,BAL,1.0,8.0,2019-08-21,"9,872",BAL
3230,401076648,TB,BAL,5.0,2.0,2019-08-22,"8,153",TB
3231,401076635,TOR,LAD,1.0,2.0,2019-08-22,"44,106",LAD
3232,401076641,NYY,OAK,4.0,6.0,2019-08-22,"22,017",OAK
3236,401076651,NYY,OAK,3.0,5.0,2019-08-23,"24,758",OAK
3237,401076647,TOR,LAD,2.0,3.0,2019-08-23,"49,796",LAD
3238,401076662,TB,BAL,7.0,1.0,2019-08-23,"14,762",TB
3242,401076655,BOS,SD,11.0,0.0,2019-08-24,"42,904",BOS
3243,401076665,TOR,SEA,4.0,7.0,2019-08-24,"34,706",SEA
3244,401076673,NYY,LAD,1.0,2.0,2019-08-24,"53,803",LAD
3245,401076678,TB,BAL,1.0,7.0,2019-08-24,"11,409",BAL
3247,401076658,NYY,LAD,10.0,2.0,2019-08-24,"53,775",NYY
3252,401076669,BOS,SD,5.0,4.0,2019-08-25,"42,625",BOS
3253,401076680,TOR,SEA,7.0,5.0,2019-08-25,"34,590",TOR
3254,401076684,BOS,SD,1.0,3.0,2019-08-25,"38,026",SD
3255,401076690,TB,BAL,3.0,8.0,2019-08-25,"13,287",BAL
3258,401076687,NYY,LAD,5.0,1.0,2019-08-25,"53,828",NYY
3259,401076695,TOR,SEA,1.0,3.0,2019-08-25,"29,698",SEA
3264,401076704,ATL,TOR,1.0,3.0,2019-08-27,"24,578",TOR
3265,401076705,BAL,WSH,2.0,0.0,2019-08-27,"24,946",BAL
3267,401076702,NYY,SEA,5.0,4.0,2019-08-27,"23,030",NYY
3270,401076719,BAL,WSH,4.0,8.0,2019-08-28,"25,174",WSH
3271,401076712,TB,HOU,1.0,15.0,2019-08-28,"28,454",HOU
3272,401076716,BOS,COL,10.0,6.0,2019-08-28,"44,101",BOS
3273,401076717,NYY,SEA,7.0,0.0,2019-08-28,"23,129",NYY
3274,401076728,NYY,SEA,7.0,3.0,2019-08-28,"32,013",NYY
3275,401076718,ATL,TOR,9.0,4.0,2019-08-28,"23,112",ATL
3282,401076739,TB,HOU,9.0,8.0,2019-08-29,"33,051",TB
3283,401076731,BOS,COL,7.0,4.0,2019-08-29,"40,801",BOS
3284,401076726,TB,HOU,6.0,8.0,2019-08-29,"25,539",HOU
3288,401076745,CLE,TB,0.0,4.0,2019-08-30,"15,294",TB
3289,401076746,HOU,TOR,7.0,4.0,2019-08-30,"25,289",HOU
3290,401076751,OAK,NYY,8.0,2.0,2019-08-30,"47,265",OAK
3294,401076742,BAL,KC,14.0,2.0,2019-08-31,"16,287",BAL
3295,401076757,BAL,KC,5.0,7.0,2019-08-31,"18,385",KC
3296,401076767,OAK,NYY,3.0,4.0,2019-08-31,"44,462",NYY
3297,401076743,BOS,LAA,7.0,6.0,2019-08-31,"39,788",BOS
3298,401076761,CLE,TB,6.0,9.0,2019-08-31,"13,327",TB
3302,401076762,HOU,TOR,4.0,6.0,2019-08-31,"26,414",TOR
3306,401076775,CLE,TB,2.0,8.0,2019-09-01,"14,922",TB
3307,401076773,BOS,LAA,4.0,3.0,2019-09-01,"39,382",BOS
3308,401076772,BAL,KC,4.0,6.0,2019-09-01,"18,208",KC
3310,401076776,HOU,TOR,2.0,0.0,2019-09-01,"24,104",HOU
3311,401076781,OAK,NYY,4.0,5.0,2019-09-01,"42,860",NYY
3312,401076758,BOS,LAA,4.0,10.0,2019-09-01,"43,036",LAA
3318,401076796,TEX,NYY,7.0,0.0,2019-09-02,"40,015",TEX
3320,401076797,TOR,ATL,3.0,6.0,2019-09-02,"28,987",ATL
3322,401076787,BAL,TB,4.0,5.0,2019-09-02,"10,566",TB
3324,401076812,TOR,ATL,2.0,7.0,2019-09-03,"25,427",ATL
3325,401076804,MIN,BOS,6.0,5.0,2019-09-03,"35,129",MIN
3326,401076814,BAL,TB,0.0,2.0,2019-09-03,"6,844",TB
3327,401076809,TEX,NYY,1.0,10.0,2019-09-03,"33,711",NYY
3328,401076799,BAL,TB,4.0,2.0,2019-09-03,,BAL
3334,401076818,MIN,BOS,2.0,6.0,2019-09-04,"35,218",BOS
3335,401076822,TEX,NYY,1.0,4.0,2019-09-04,"36,082",NYY
3338,401076836,TEX,BAL,3.0,1.0,2019-09-05,"8,209",TEX
3339,401076829,MIN,BOS,2.0,1.0,2019-09-05,"32,632",MIN
3340,401076832,TOR,TB,4.0,6.0,2019-09-05,"5,962",TB
3344,401076845,TOR,TB,0.0,5.0,2019-09-06,"10,853",TB
3345,401076841,NYY,BOS,1.0,6.0,2019-09-06,"36,162",BOS
3346,401076847,TEX,BAL,7.0,6.0,2019-09-06,"10,596",TEX
3350,401076866,TEX,BAL,9.0,4.0,2019-09-07,"11,796",TEX
3351,401076861,TOR,TB,3.0,5.0,2019-09-07,"12,663",TB
3352,401076857,NYY,BOS,5.0,1.0,2019-09-07,"36,619",NYY
3356,401076876,TEX,BAL,10.0,4.0,2019-09-08,"16,142",TEX
3358,401076875,TOR,TB,3.0,8.0,2019-09-08,"14,071",TB
3360,401076871,NYY,BOS,10.0,5.0,2019-09-09,"35,681",NYY
3361,401076886,NYY,BOS,5.0,0.0,2019-09-09,"35,884",NYY
3364,401076892,BOS,TOR,3.0,4.0,2019-09-10,"17,819",TOR
3365,401076896,NYY,DET,11.0,12.0,2019-09-10,"16,733",DET
3367,401076901,LAD,BAL,7.0,3.0,2019-09-10,"12,356",LAD
3370,401076899,TB,TEX,5.0,3.0,2019-09-11,"18,467",TB
3371,401076907,BOS,TOR,0.0,8.0,2019-09-11,"14,463",TOR
3372,401076916,LAD,BAL,3.0,7.0,2019-09-11,"11,438",BAL
3376,401076925,NYY,DET,10.0,4.0,2019-09-12,,NYY
3377,401167116,NYY,DET,6.0,4.0,2019-09-12,"17,807",NYY
3378,401076922,BOS,TOR,7.0,4.0,2019-09-12,"17,420",BOS
3379,401076931,LAD,BAL,4.0,2.0,2019-09-12,"12,746",LAD
3384,401076914,TB,TEX,9.0,10.0,2019-09-12,"19,746",TEX
3386,401076928,TB,TEX,4.0,6.0,2019-09-13,"18,222",TEX
3387,401076936,BAL,DET,6.0,2.0,2019-09-13,"14,722",BAL
3388,401076943,NYY,TOR,5.0,6.0,2019-09-13,"23,915",TOR
3392,401076946,TB,LAA,11.0,4.0,2019-09-14,"39,914",TB
3394,401076957,NYY,TOR,13.0,3.0,2019-09-14,"26,308",NYY
3395,401076950,BAL,DET,4.0,8.0,2019-09-14,"17,760",DET
3398,401076961,BOS,PHI,2.0,1.0,2019-09-14,"40,688",BOS
3400,401076972,NYY,TOR,4.0,6.0,2019-09-15,"22,562",TOR
3401,401076960,TB,LAA,3.0,1.0,2019-09-15,"39,056",TB
3402,401076976,BOS,PHI,6.0,3.0,2019-09-15,"39,061",BOS
3405,401076975,TB,LAA,4.0,6.0,2019-09-15,"36,709",LAA
3408,401076965,BAL,DET,8.0,2.0,2019-09-15,"15,688",BAL
3410,401076979,BAL,DET,2.0,5.0,2019-09-16,"14,142",DET
3412,401076987,LAA,NYY,0.0,8.0,2019-09-17,"41,026",NYY
3413,401076997,TOR,BAL,8.0,5.0,2019-09-17,"9,280",TOR
3414,401076992,SF,BOS,7.0,6.0,2019-09-17,"35,925",SF
3418,401077002,LAA,NYY,3.0,2.0,2019-09-18,"38,106",LAA
3419,401077007,SF,BOS,11.0,3.0,2019-09-18,"35,697",SF
3420,401077014,TOR,BAL,11.0,10.0,2019-09-18,"9,066",TOR
3421,401076993,TB,LAD,5.0,7.0,2019-09-18,"48,663",LAD
3426,401077017,LAA,NYY,1.0,9.0,2019-09-19,"42,056",NYY
3427,401077024,TOR,BAL,8.0,4.0,2019-09-19,"10,148",TOR
3428,401077008,TB,LAD,8.0,7.0,2019-09-19,"48,253",TB
